Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
3225,CA,40.6687512,-122.7569561,sdv-pii-dy6zv,sdv-pii-5ksig,sdv-pii-anqii,sdv-pii-uivbr,sdv-pii-ayc11,0,09/27/2004,,03-03-2006,04/24/2008,3.091471439,2.253774443,4.146314618,3.819072701,0,2,1681473,2,NY,1,0,0,0,0,enterprise,0,0,0,0,0,0,0,0,0,0,sdv-pii-i3l0p,0,0,1,0,0,0,1.45612546,1,acquired
3226,CA,37.83727831,-122.7569561,sdv-pii-yghw3,sdv-pii-0yt88,sdv-pii-b8bup,sdv-pii-tdeke,sdv-pii-85nqt,0,07/13/2003,,03/20/2004,04/30/2011,2.003266434,-0.001422286,9.097993027,-2.12074629,0,1,28277143,2,CA,1,0,0,0,1,enterprise,0,0,0,0,0,0,0,0,0,0,sdv-pii-324i2,0,0,1,1,0,0,5.701680779,0,closed
3227,CA,39.44904038,-122.5030983,sdv-pii-l76ci,sdv-pii-ys7n9,sdv-pii-65ox0,,sdv-pii-09c2z,0,04/16/2005,,03/29/2004,11/20/2003,0.610126847,0.916260009,3.331559182,1.123089396,1,1,11000,1,NY,1,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-uunr3,0,0,1,1,0,0,4.742354296,0,closed
3228,VA,37.38080724,-122.7569561,sdv-pii-sspi9,sdv-pii-qe3mc,sdv-pii-5ryt6,sdv-pii-qk527,sdv-pii-rvkvi,1,10-10-2003,,06/20/2006,02-05-2010,-0.200086075,-0.048623584,4.150561867,4.062191466,0,2,3187403,1,CA,1,1,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-pv1xm,0,0,1,0,0,0,1.324996633,1,acquired
3229,PA,37.14488704,-122.7569561,sdv-pii-3y67o,sdv-pii-bxyb1,sdv-pii-zidob,sdv-pii-x75vj,sdv-pii-6ck0f,0,02/14/1999,,12-05-2011,11/27/2003,0.016924737,4.107648557,,3.422252458,5,2,17013633,2,CA,0,0,0,0,0,enterprise,0,0,1,0,1,0,0,0,0,1,sdv-pii-wqjpz,0,0,1,0,0,0,1,1,acquired
3230,CA,42.28032539,-122.7569561,sdv-pii-gk054,sdv-pii-zvktb,sdv-pii-khbe2,sdv-pii-7w4gw,sdv-pii-uvkt8,0,12/16/2000,10-09-2011,01/19/2005,01-11-2008,12.5832727,5.74285952,1.208224992,10.57912699,9,1,24472773,0,CA,0,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,0,sdv-pii-bg6w3,0,0,1,0,0,0,5.161688522,1,closed
3231,CA,42.10565205,-81.56539579,sdv-pii-cfciy,sdv-pii-hv56j,sdv-pii-ggw8v,,sdv-pii-ur4vs,1,04/27/2005,08/19/2011,08-05-2006,06/25/2009,-0.912878322,8.731874159,,2.079830053,8,1,20794260,3,CA,1,0,0,0,1,software,1,0,0,1,0,0,0,0,0,1,sdv-pii-uo7vl,0,0,1,0,1,0,1,1,acquired
3232,CA,37.5116279,-122.7569561,sdv-pii-lytn7,sdv-pii-jub9j,sdv-pii-qza84,,sdv-pii-kgbix,0,11-07-2005,04/18/2012,06/22/2007,10/17/2011,2.899030168,2.220118353,10.92106441,4.307994872,16,1,45632932,1,FL,1,0,0,0,0,web,1,0,0,0,0,0,0,0,0,1,sdv-pii-dy1oh,0,0,1,0,0,1,1.458537167,0,acquired
3233,CA,42.90309428,-122.7569561,sdv-pii-jwnl6,sdv-pii-pb5f4,sdv-pii-zancr,sdv-pii-yrvyf,sdv-pii-n1hng,1,02/23/2010,10-08-2011,09/24/2003,03/15/2005,3.835944658,11.17223883,7.069631475,10.50826125,1,4,143675473,1,CA,0,0,0,0,0,enterprise,0,0,0,0,0,0,0,0,0,0,sdv-pii-3avhk,0,0,0,0,0,0,6.851107691,0,acquired
3234,CA,38.04519619,-122.7569561,sdv-pii-d8jlc,sdv-pii-yd0an,sdv-pii-51rdl,,sdv-pii-tsjb8,0,07/16/2004,,01/29/2008,09/26/2004,0.764356015,-2.028137807,2.616189937,,6,1,21061087,2,CA,1,0,0,0,0,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-0gphq,0,1,0,0,0,0,1,1,acquired
3235,CA,42.44472588,-122.7569561,sdv-pii-9u2r8,sdv-pii-xy4wt,sdv-pii-j2mro,sdv-pii-og2uu,sdv-pii-8dryt,0,11-01-2001,,05/25/2007,03/15/2009,0.323657427,3.578185895,0.781174734,3.925701299,14,3,14108206,3,CO,1,0,0,1,0,web,1,1,1,0,0,0,0,0,0,1,sdv-pii-2frn3,1,0,1,0,0,0,2.477526405,0,closed
3236,CA,42.2262066,-122.7569561,sdv-pii-qtbt9,sdv-pii-0oimf,sdv-pii-35jur,sdv-pii-6z409,sdv-pii-ohtjp,1,11/29/1995,,12-05-2004,03/28/2008,1.069539694,1.053093218,12.75726123,0.605184595,19,2,11000,2,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-oybpr,1,0,0,0,1,0,7.324245427,1,acquired
3237,NY,36.78168405,-122.7569561,sdv-pii-yi52u,sdv-pii-2whl0,sdv-pii-0yrs1,sdv-pii-afz8s,sdv-pii-j358b,0,05-01-2008,11/28/2012,12-11-2009,05/30/2005,1.801157179,8.863030223,-1.48810534,,0,1,37687658,2,CA,0,0,0,0,0,hardware,0,0,0,1,0,0,0,0,0,0,sdv-pii-mur0k,0,0,1,1,0,0,5.332375412,0,closed
3238,CA,41.82130017,-122.7569561,sdv-pii-qvvmy,sdv-pii-zuvhh,sdv-pii-pdain,,sdv-pii-5rnb8,1,08-03-1997,,01/13/2009,12/13/2003,7.981420897,5.748871309,8.564154824,,5,1,11000,3,TX,0,0,0,1,0,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-5lm38,0,0,0,0,0,0,2.590651102,0,acquired
3239,CA,50.08692664,-122.7569561,sdv-pii-fkkln,sdv-pii-nci7e,sdv-pii-bl54r,,sdv-pii-eg3r3,0,12/26/2001,,06/29/2009,09-09-2006,3.958517278,8.154991412,2.366360157,3.895528795,8,1,30692512,0,VA,0,0,0,0,0,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-avjuv,0,0,0,0,0,0,3.659305316,1,acquired
3240,NY,40.83984883,-122.7569561,sdv-pii-m9230,sdv-pii-csgei,sdv-pii-nur4s,,sdv-pii-nzvol,0,08/19/1996,,11/24/2005,10/15/2010,6.590174336,0.852145916,3.846905134,,9,2,11000,2,CA,0,1,1,0,0,fashion,1,0,0,0,0,0,0,0,0,1,sdv-pii-rhu1q,0,0,1,0,1,0,2.488275335,0,closed
3241,TN,45.79109175,-122.7569561,sdv-pii-rvidh,sdv-pii-tgp3d,sdv-pii-dfbkw,sdv-pii-v2w28,sdv-pii-bez77,0,12/17/2005,10-01-2011,11-11-2007,06/21/2010,3.508838644,11.8927952,11.05841811,4.229917561,8,1,11000,3,CA,0,1,0,0,0,network_hosting,1,1,1,0,0,0,0,0,0,0,sdv-pii-540fw,0,1,0,1,0,1,11.78263498,1,acquired
3242,CO,37.0761441,-122.4165844,sdv-pii-dbry4,sdv-pii-k4whq,sdv-pii-daf6v,sdv-pii-pvfgy,sdv-pii-daqp1,1,12/17/2003,09/25/2011,03/18/2005,08/17/2009,17.68808182,2.053195244,2.525639707,0.193235083,1,2,11000,0,CO,1,0,0,0,0,enterprise,0,0,0,0,0,0,0,0,0,0,sdv-pii-vg01q,0,1,0,0,0,0,1.417047224,1,closed
3243,CA,37.97890351,-122.7569561,sdv-pii-4uym6,sdv-pii-7ju6u,sdv-pii-t3vu8,,sdv-pii-tq1md,1,09/13/2003,,06/25/2011,12/28/2007,-0.761485415,9.145319019,3.84953931,4.589400871,7,6,43229122,4,IL,1,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-utbaw,0,0,0,0,0,0,5.133896762,1,acquired
3244,IL,41.73921477,-77.81325005,sdv-pii-ttwre,sdv-pii-ngw4e,sdv-pii-egcx7,sdv-pii-9ncx8,sdv-pii-k1frb,0,02/14/1998,09-11-2011,08/13/2006,10/20/2008,4.277911999,4.729722613,1.270777235,4.163232336,0,4,32182320,3,CA,0,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-2o2qp,0,1,1,0,1,0,2.702052599,1,acquired
3245,IL,44.701811,-122.7569561,sdv-pii-307sr,sdv-pii-3uutf,sdv-pii-5g34p,,sdv-pii-jkij5,1,08-08-1998,11/19/2012,12/25/2005,10-11-2008,0.596835686,3.768575305,4.834937905,4.312517311,22,4,11000,4,CA,0,0,0,0,0,public_relations,1,0,0,0,0,0,0,0,0,0,sdv-pii-q7438,0,1,0,0,0,0,3.239718939,1,closed
3246,CA,51.2809526,-122.7569561,sdv-pii-tak3u,sdv-pii-6umm0,sdv-pii-til30,,sdv-pii-iy7sl,0,08/19/2001,,04-05-2011,03/19/2005,21.8959,9.973193867,1.17810061,,1,2,11000,0,CA,0,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-b6hmj,0,0,1,0,0,0,3.353249941,1,acquired
3247,CA,40.20574119,-80.76038981,sdv-pii-a0i64,sdv-pii-04rwr,sdv-pii-s0a1b,sdv-pii-coey6,sdv-pii-sfk2h,0,04/30/2011,05/24/2012,02/27/2005,04-09-2004,2.341651045,7.349777452,,0.368097848,5,1,38851231,2,TN,0,0,0,1,0,consulting,0,0,0,0,0,0,0,0,0,1,sdv-pii-s8g5w,0,0,1,0,0,0,1.196389655,1,acquired
3248,NY,41.71185851,-122.7569561,sdv-pii-sben3,sdv-pii-t7onz,sdv-pii-qtkmo,sdv-pii-4w3oc,sdv-pii-vp542,1,01/18/2001,06/16/2012,04-05-2006,02/26/2005,-0.337667491,10.43882323,2.452034761,,8,3,7298492,2,CA,0,0,0,0,0,biotech,1,0,0,0,0,0,0,0,0,0,sdv-pii-18xkc,0,0,0,0,0,0,9.000104661,1,acquired
3249,CA,37.4896534,-122.7569561,sdv-pii-pibxq,sdv-pii-ofq64,sdv-pii-cjr6h,sdv-pii-55b3q,sdv-pii-46wc4,0,03/18/2003,,12/17/2006,10-10-2007,-0.59127297,7.015788298,,,0,2,6425662,1,IL,0,0,0,0,0,security,0,0,0,0,0,0,0,0,0,0,sdv-pii-ns18a,0,0,0,1,1,0,1.573390225,1,acquired
3250,CA,34.57488401,-84.94753369,sdv-pii-o9pij,sdv-pii-pk27s,sdv-pii-av49u,,sdv-pii-se24l,1,06-11-1998,11-11-2011,01/24/2005,02-04-2008,0.564541496,2.829524163,0.588366258,3.921995136,11,1,10840464,2,CA,0,0,0,0,0,software,0,0,0,0,0,0,0,1,0,0,sdv-pii-fb49z,0,0,1,0,1,0,9.217444323,0,acquired
3251,CA,33.98776929,-85.90432233,sdv-pii-fyvvh,sdv-pii-gj2cb,sdv-pii-ewgor,,sdv-pii-hriak,1,10-10-2005,,01/26/2008,11-03-2009,12.46545046,-0.104322165,0.801156375,9.41230544,8,2,11000,0,MN,0,0,0,0,0,education,0,0,0,0,0,0,0,0,0,0,sdv-pii-esc12,1,0,0,0,1,1,1,1,closed
3252,CA,38.29258495,-122.7569561,sdv-pii-7peyt,sdv-pii-bmq3s,sdv-pii-jqpjq,,sdv-pii-j4dbg,0,02/17/2009,08/31/2010,09-06-2008,12/31/2004,3.742922249,4.058906846,2.984903571,,22,1,11000,4,WA,1,0,0,0,0,web,1,0,0,0,0,0,0,0,0,1,sdv-pii-o27zh,0,0,1,1,0,0,2.598203415,0,closed
3253,CA,42.12532507,-122.7569561,sdv-pii-a9zdt,sdv-pii-y85bm,sdv-pii-503ku,,sdv-pii-d6g3h,0,11-09-2005,09-12-2011,11-12-2003,01/16/2006,1.346823013,3.413030553,3.009421795,6.679467376,12,3,11000,2,MA,1,0,0,0,0,other,0,0,0,0,0,0,0,0,1,0,sdv-pii-bu9gs,0,0,0,0,0,0,4.468722733,1,closed
3254,CA,40.46776771,-122.7569561,sdv-pii-htezt,sdv-pii-vfmdg,sdv-pii-p03ff,,sdv-pii-0m3ry,1,12-05-2002,,04/17/2009,06/28/2008,3.05850243,4.503278384,,,0,3,23650068,3,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-qc22o,0,0,1,0,0,0,4.414444497,1,acquired
3255,CA,40.86319305,-122.7569561,sdv-pii-x2f3d,sdv-pii-vescz,sdv-pii-ytsf6,,sdv-pii-dq6a4,0,12-03-2004,01-02-2010,07/13/2005,10/27/2008,2.637532636,5.157443469,2.153592197,4.891895281,20,1,53701904,0,CA,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,sdv-pii-5vg7n,1,0,0,0,1,0,1,1,acquired
3256,CA,32.33921916,-100.0463913,sdv-pii-9gt0k,sdv-pii-3xjfh,sdv-pii-lexs1,sdv-pii-tlkfr,sdv-pii-o4sg8,0,07/27/2004,09-12-2011,08/28/2007,10/30/2004,0.468771501,-0.353555807,-0.553134114,1.257827732,7,5,8223115,1,CA,0,1,0,0,1,games_video,1,0,0,0,0,0,0,0,0,1,sdv-pii-s1ll0,0,1,1,0,0,0,2.532857743,1,closed
3257,CA,31.71255839,-122.7569561,sdv-pii-7orzv,sdv-pii-xx0ey,sdv-pii-uaweo,sdv-pii-sl10n,sdv-pii-p9zle,0,08/13/2003,03/14/2011,10-11-2007,07-09-2008,1.349517862,6.244688774,3.420838783,,8,1,11858206,1,CA,1,0,0,0,0,enterprise,0,0,0,0,0,0,0,0,0,1,sdv-pii-nnvay,0,0,1,0,1,0,2.407179399,1,acquired
3258,CA,41.91404687,-122.7569561,sdv-pii-gov8g,sdv-pii-r5irc,sdv-pii-2mkej,sdv-pii-eodbs,sdv-pii-c1e7y,1,08/26/2009,10/22/2011,02-03-2005,11-03-2005,0.369021067,2.6893595,3.530005044,3.61912458,4,2,6175363,2,NY,0,0,0,0,1,finance,0,0,0,0,0,0,0,0,0,1,sdv-pii-0vmer,1,1,1,0,0,0,2.392748068,1,closed
3259,TX,36.96939057,-122.7569561,sdv-pii-7lgln,sdv-pii-zjsvg,sdv-pii-38qtp,,sdv-pii-dhbrv,0,05/18/2003,,05-02-2009,11/23/2006,6.864805295,2.803266785,24.6849,-0.898036767,12,1,2454854,4,CA,0,0,0,0,1,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-495s0,0,0,1,1,0,0,6.769981996,1,acquired
3260,PA,41.43115417,-82.60446643,sdv-pii-tepkx,sdv-pii-yho47,sdv-pii-jekug,,sdv-pii-bn4ac,1,10/15/2002,,09/27/2004,02/20/2008,3.61161627,0.294704743,,3.211124394,6,4,11000,2,CA,0,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,sdv-pii-alogi,0,0,1,1,1,1,5.285837105,1,closed
3261,CA,37.17906307,-122.7569561,sdv-pii-8uq69,sdv-pii-hjdu6,sdv-pii-iwr1m,sdv-pii-f1671,sdv-pii-8he50,1,02/19/2005,10-06-2011,04/23/2005,07/17/2006,7.034392979,0.981771087,4.159184133,3.967272121,11,2,11000,4,CA,1,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-g3bjg,0,0,1,0,0,0,2.532245518,1,closed
3262,CA,41.07973899,-122.7569561,sdv-pii-u1lrd,sdv-pii-qc66t,sdv-pii-cv1jy,sdv-pii-4f4ew,sdv-pii-dceqw,0,09-02-2005,,12/18/2003,12-05-2009,-0.412765835,11.61431167,3.951851135,-1.344652936,4,1,4003341,4,CA,0,0,0,0,1,search,1,1,0,1,0,0,0,1,0,0,sdv-pii-e0px7,0,0,0,0,1,1,1.331525669,0,acquired
3263,IL,37.14012621,-76.10884119,sdv-pii-nclh6,sdv-pii-3bzrm,sdv-pii-gy6h6,sdv-pii-kaw8v,sdv-pii-uqfg2,0,02-07-2003,,11/25/2008,02/25/2008,0.715336157,5.514806129,1.931559012,,10,1,8565108,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,0,sdv-pii-apzt7,0,0,0,1,1,0,1,1,closed
3264,CA,41.73026197,-122.7569561,sdv-pii-qhp1w,sdv-pii-8nzyz,sdv-pii-d52n2,sdv-pii-4ugu1,sdv-pii-pqyhf,1,10/20/2004,,06-03-2008,03/26/2006,3.539119097,11.49106766,3.238426096,8.60478847,7,2,18159303,1,CA,1,0,0,1,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-6d88g,0,0,0,0,0,0,2.920593694,0,closed
3265,CA,39.86094489,-122.7569561,sdv-pii-8j6oz,sdv-pii-zwb6k,sdv-pii-ltb1r,,sdv-pii-wnpir,0,04/19/2007,02-04-2013,08/27/2008,02/21/2009,1.938910811,6.298983967,2.394126429,3.726436042,27,3,11000,2,CA,0,0,0,0,0,mobile,0,1,1,0,0,0,0,0,0,0,sdv-pii-hizlz,0,0,1,1,0,0,5.144463116,1,closed
3266,MA,37.59929117,-85.45546563,sdv-pii-s23hu,sdv-pii-7v1en,sdv-pii-0nx8l,sdv-pii-ryzb4,sdv-pii-btpti,0,12-04-2002,06/30/2012,09/29/2010,11/24/2007,3.220040028,-0.46821746,,0.51409266,1,2,12378460,0,TX,1,0,0,0,0,consulting,0,0,1,1,0,0,0,0,0,0,sdv-pii-00qvu,0,0,1,1,0,0,1.814613045,0,acquired
3267,CO,36.9059339,-122.7569561,sdv-pii-fch10,sdv-pii-fc6ig,sdv-pii-tln2n,,sdv-pii-wzkai,0,02-10-2010,,09/29/2006,03-09-2011,5.098550991,1.523183631,3.280014874,0.477087774,15,3,16322789,4,MA,1,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-nf8bt,1,0,1,0,0,1,2.030492033,0,acquired
3268,NY,38.72405486,-122.7569561,sdv-pii-sm7vg,sdv-pii-2gdtu,sdv-pii-12j2s,sdv-pii-1sur3,sdv-pii-9mh7v,0,08/15/2002,04/30/2012,09/18/2008,06-09-2010,-3.891803386,8.354043111,1.732940114,3.400967081,6,4,11660484,0,CA,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,0,sdv-pii-prteg,1,0,0,0,0,0,4.925738975,1,closed
3269,CA,37.4220598,-122.7569561,sdv-pii-cm3mx,sdv-pii-l9zd1,sdv-pii-b5890,sdv-pii-3ng2m,sdv-pii-aelao,0,04/16/2007,,03/28/2009,09/16/2002,2.861883111,1.276569257,2.222059187,3.914958024,1,6,4623236,3,CA,0,0,0,0,0,biotech,1,0,0,0,0,0,0,0,0,0,sdv-pii-2yhwz,0,0,0,0,0,0,1,1,closed
3270,CA,37.48874797,-122.7569561,sdv-pii-l29lq,sdv-pii-s5vrd,sdv-pii-hqzhq,sdv-pii-dn8ba,sdv-pii-59qx8,0,04-03-2006,,06/18/2006,03/19/2007,0.025118914,1.615995621,1.78701545,1.320676593,4,2,8506303,0,CA,0,0,0,0,0,software,1,0,0,0,0,0,0,0,0,1,sdv-pii-2dqrg,0,0,1,0,0,1,1.694934097,1,acquired
3271,MA,42.57164912,-122.7569561,sdv-pii-16l3s,sdv-pii-4kxm8,sdv-pii-qfz8z,,sdv-pii-9wjj8,1,10/22/2001,,07-04-2006,02-08-2005,6.52997513,-0.446221389,-0.897851902,6.309125084,0,2,11000,4,MN,0,0,0,0,0,software,0,0,0,0,1,0,0,0,0,0,sdv-pii-9chuz,0,1,1,0,1,1,6.382481308,1,acquired
3272,CA,37.96386614,-122.7569561,sdv-pii-gg93z,sdv-pii-h6tno,sdv-pii-b971d,sdv-pii-u5epz,sdv-pii-l63sb,1,05/30/2005,,12/16/2011,06/26/2009,5.501254409,-0.544557618,12.77287243,4.211177231,8,1,24231795,1,TX,0,0,0,0,0,ecommerce,1,0,0,0,0,0,0,0,0,1,sdv-pii-wx5w2,1,0,1,0,0,0,6.716984417,1,acquired
3273,CA,41.98941982,-122.7569561,sdv-pii-7hewy,sdv-pii-51cbz,sdv-pii-hs7o7,sdv-pii-o8lzo,sdv-pii-54gnm,1,08-03-2005,06/21/2012,10/29/2007,06-05-2008,4.148083933,10.1891826,2.104476052,0.58902922,29,3,31625179,0,CA,1,0,0,0,0,software,1,1,0,0,0,0,0,1,0,1,sdv-pii-fwian,0,0,1,1,1,0,8.981873205,1,closed
3274,TX,37.34044221,-122.7569561,sdv-pii-xqqt2,sdv-pii-725x5,sdv-pii-f5nah,sdv-pii-y9a1l,sdv-pii-goiex,1,02/14/2010,,04/26/2005,10-03-2009,-1.379785484,-0.699806755,-0.888861398,6.245584043,9,2,20122816,1,NY,0,0,1,0,1,search,0,0,0,0,0,0,0,0,0,0,sdv-pii-a35b2,0,0,0,0,1,0,3.12430314,0,acquired
3275,NY,33.1647191,-122.7569561,sdv-pii-3bv38,sdv-pii-yw1fj,sdv-pii-crm6o,sdv-pii-e2113,sdv-pii-5x1cj,0,09/29/2005,09/22/2011,09-08-2005,06-05-2005,0.537808509,1.158967969,3.662961976,4.145993155,3,2,2012636,3,CA,0,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,sdv-pii-wmkb0,1,0,0,1,0,0,7.735451711,0,acquired
3276,CA,41.98743279,-78.47433243,sdv-pii-ix17i,sdv-pii-y8a6v,sdv-pii-q51yo,,sdv-pii-48cuz,0,05/15/2000,01-06-2007,07/22/2008,05/23/2008,2.961800078,4.787274575,1.872436379,4.96235431,6,1,11000,2,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,1,0,0,sdv-pii-2hb1k,1,0,0,0,1,0,2.577820213,1,acquired
3277,TX,41.72542472,-122.7569561,sdv-pii-m2ele,sdv-pii-a0zlx,sdv-pii-zenyd,sdv-pii-rqceu,sdv-pii-zhd7x,0,12-03-2005,,04-08-2007,04/28/2004,2.166122996,1.099365708,3.737274912,3.985129838,13,4,27543457,4,NY,0,0,0,0,0,semiconductor,1,1,0,0,0,0,0,0,0,0,sdv-pii-4u9rl,0,0,1,1,0,0,3.505017881,0,acquired
3278,NY,42.13678097,-122.7569561,sdv-pii-uqsvc,sdv-pii-vtzyl,sdv-pii-oxjjz,,sdv-pii-ldvr7,0,09/23/2006,08/29/2013,04/16/2008,03-04-2004,10.15688488,0.0772056,7.627160853,6.640324044,16,3,13792846,2,UT,0,0,0,0,1,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-t7odz,1,0,0,1,0,0,1.492548123,0,acquired
3279,CA,37.66189671,-122.7569561,sdv-pii-4szcl,sdv-pii-z53hp,sdv-pii-lcj1f,sdv-pii-dd710,sdv-pii-b617r,1,05-05-2003,,09-06-2007,02/16/2010,-0.704291798,5.496452322,2.747734224,4.625998201,5,3,41516017,8,OR,1,0,0,0,0,real_estate,1,0,0,0,0,0,0,0,0,1,sdv-pii-02wjn,0,0,1,0,0,0,4.135226373,1,acquired
3280,CA,39.29174363,-82.85761096,sdv-pii-buitz,sdv-pii-laovh,sdv-pii-cql39,,sdv-pii-01rvn,0,08-08-2001,10/25/2011,10-10-2008,12-03-2008,4.845895787,3.966830124,-0.07902904,2.189075745,5,2,9880112,1,CA,0,0,0,0,0,analytics,0,1,0,1,0,0,0,0,0,0,sdv-pii-cvsjt,1,0,0,1,0,0,2.400630176,1,closed
3281,CA,38.01557034,-122.7569561,sdv-pii-q3m1l,sdv-pii-dupxc,sdv-pii-h1d16,,sdv-pii-vzbdf,1,10/26/2011,,03-01-2008,02/19/2004,-0.259049128,3.032822751,3.236622959,,6,2,11000,2,IL,1,0,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-o47tt,0,0,1,0,0,0,2.984652879,1,acquired
3282,CA,43.31947394,-122.7569561,sdv-pii-59uk1,sdv-pii-zfena,sdv-pii-86ps5,sdv-pii-vkjyj,sdv-pii-c0xe4,0,11/20/1998,,09-07-2009,08/19/2010,9.114724325,3.319587901,3.705986042,3.514952021,0,7,43933070,3,CA,0,0,0,0,0,mobile,0,0,0,1,0,0,0,0,0,1,sdv-pii-9zwk6,0,0,1,1,0,0,6.569417082,1,acquired
3283,CA,38.71209712,-122.7569561,sdv-pii-7gvv2,sdv-pii-6d9iq,sdv-pii-2ta2p,,sdv-pii-4grcf,1,02/13/2009,10-04-2013,04/20/2008,12-09-2004,1.345815572,0.735503566,8.898805669,0.914767922,13,1,8726382,4,CA,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,0,sdv-pii-r2vjp,0,0,0,0,0,0,3.146499303,1,closed
3284,NY,33.68667188,-87.072978,sdv-pii-3qh3l,sdv-pii-1yrkg,sdv-pii-z5y39,sdv-pii-41fkd,sdv-pii-0bquj,1,07/22/2006,,04/22/2010,07/26/2011,5.062963469,6.037018001,0.786230872,6.466029043,4,3,39562139,2,CA,0,0,0,0,0,search,0,1,0,0,0,0,0,0,0,1,sdv-pii-ubaeg,0,0,0,0,0,0,4.338340211,1,acquired
3285,TX,42.69353988,-122.7569561,sdv-pii-8n2uv,sdv-pii-5g705,sdv-pii-r0rwv,sdv-pii-jnrdz,sdv-pii-ujhk6,1,02-02-2004,10-04-2011,08/26/2012,08-07-2010,5.626994576,4.846816288,4.99242728,10.4849543,22,2,47399684,3,CA,0,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,0,sdv-pii-zr2bs,0,0,0,1,1,0,8.180487158,1,acquired
3286,CO,40.23396589,-122.7569561,sdv-pii-t439s,sdv-pii-utq2y,sdv-pii-hefqm,,sdv-pii-s8wit,1,03/26/2003,,07/17/2004,11-08-2008,-0.462115433,-0.546234811,3.81631642,3.929052121,7,1,11000,1,CA,0,0,0,0,0,enterprise,1,0,0,0,0,0,0,0,0,1,sdv-pii-ladv2,0,0,1,0,0,0,4.486443338,1,acquired
3287,PA,42.58284093,-122.7569561,sdv-pii-x2scb,sdv-pii-w76yr,sdv-pii-wslj0,sdv-pii-mda6x,sdv-pii-59ut2,0,11/22/2002,,09/27/2010,11/19/2010,4.783955743,1.331173748,,0.262263368,6,3,2952974,2,CA,0,0,0,0,0,biotech,0,0,0,1,0,0,0,0,0,1,sdv-pii-jut3p,0,1,1,0,0,1,6.080834783,1,closed
3288,PA,44.0672809,-122.7569561,sdv-pii-628ym,sdv-pii-1brcb,sdv-pii-7nk8e,,sdv-pii-cl1b9,1,04-08-2008,,07-08-2008,04/13/2007,4.512902124,2.957687033,3.365264891,,15,2,26779653,2,TX,0,0,0,0,1,consulting,0,0,0,0,0,0,0,0,0,0,sdv-pii-h6r6r,1,0,1,1,0,0,1.489870621,0,acquired
3289,CA,50.48080279,-122.7569561,sdv-pii-dy7ko,sdv-pii-uu0wz,sdv-pii-ulk2b,sdv-pii-dd3nw,sdv-pii-2p3o9,1,02-01-2002,,11/29/2007,02/21/2010,2.342205907,3.432282662,3.169165485,8.635820533,9,1,33699428,2,MA,0,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,0,sdv-pii-w3f9u,0,1,1,1,0,0,7.802575883,1,acquired
3290,CA,43.31232857,-122.7569561,sdv-pii-5pxi7,sdv-pii-lnomb,sdv-pii-okw6b,,sdv-pii-yj7eh,1,03/27/2010,,11-07-2006,09/23/2006,0.756629608,3.811716613,2.527400914,3.73916299,6,2,11000,2,CA,0,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,0,sdv-pii-igtf3,0,0,0,1,0,1,2.988769643,1,closed
