Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
13736,TX,31.16014268,-64.25010201,sdv-pii-crxys,sdv-pii-6m26z,sdv-pii-bfpvn,sdv-pii-lyjbt,sdv-pii-lm6uj,0,05-10-2003,,11-02-2010,10-05-2008,1.387813132,1.426353792,3.52417202,0.205896473,14,4,1160657,2,CA,1,0,0,0,0,fashion,1,0,0,0,0,0,0,0,0,0,sdv-pii-1nl35,0,0,0,1,1,1,1.134645696,1,acquired
13737,IL,37.45019111,-87.78189775,sdv-pii-v2tx4,sdv-pii-s3ayr,sdv-pii-aq7fl,sdv-pii-gzadp,sdv-pii-mucci,1,05/26/2006,,05-02-2009,05-03-2011,3.506961359,9.960197872,3.005640445,4.347232199,63,3,11000,2,CA,1,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,sdv-pii-ut2x2,0,0,1,0,1,1,1,1,closed
13738,CA,41.75740626,-120.0167818,sdv-pii-4ucy3,sdv-pii-gfy1q,sdv-pii-3pc8a,,sdv-pii-y0swv,1,12-11-2003,,12-12-2009,04/29/2006,9.329367898,2.090642004,3.437823087,12.28166566,3,2,11000,3,FL,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-m0v24,1,0,1,0,0,1,1.235025051,1,acquired
13739,CA,43.49350492,-117.3265569,sdv-pii-cal8e,sdv-pii-lh5rp,sdv-pii-endw6,,sdv-pii-w2zzt,1,06-01-2007,09-11-2011,12/31/2008,08/31/2010,1.232886516,0.32299869,,,15,3,11000,5,CA,0,0,0,0,0,enterprise,0,0,0,0,0,0,0,0,0,0,sdv-pii-03orf,0,0,0,0,0,0,1.58694852,1,acquired
13740,CA,37.23681224,-72.25352146,sdv-pii-9r8ls,sdv-pii-fkfdh,sdv-pii-6zdoz,sdv-pii-3sbgf,sdv-pii-f9e5g,1,06/18/2008,09/22/2011,11/22/2005,12/21/2010,0.70148389,0.419138009,3.701424477,3.371211411,9,4,11000,1,NY,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,0,sdv-pii-xbo11,0,1,1,1,0,0,1,0,acquired
13741,CA,40.61244093,-121.153186,sdv-pii-qcm9l,sdv-pii-hz46b,sdv-pii-bazrp,sdv-pii-8bo7d,sdv-pii-csmsu,1,09/18/2011,08/28/2011,08/15/2006,07/16/2008,2.906020885,10.27874499,3.446050643,2.311768561,0,1,11000,0,MN,0,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,sdv-pii-dycvm,0,0,0,0,0,0,3.317743491,1,acquired
13742,CA,36.94969143,-65.02271047,sdv-pii-13hdm,sdv-pii-zs5nk,sdv-pii-nzz01,,sdv-pii-vxbks,0,09-11-2010,,08-03-2008,10-03-2009,6.220105166,6.092581572,3.298835121,,4,3,11000,4,CA,0,0,0,0,0,medical,0,1,0,0,0,0,0,0,0,0,sdv-pii-21714,0,0,0,1,0,0,1.484164317,0,closed
13743,CA,41.59718845,-69.02563723,sdv-pii-7yd61,sdv-pii-yjvik,sdv-pii-8dsiz,sdv-pii-8dl43,sdv-pii-5nd1n,1,10-09-2005,,06/22/2005,04-07-2010,1.602225332,6.71900201,2.54240355,5.560770827,20,4,1341526,2,MN,1,0,1,0,0,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-i2ysw,1,0,0,1,0,0,2.331445739,1,closed
13744,PA,49.12967927,-116.6437111,sdv-pii-yd24x,sdv-pii-pclux,sdv-pii-9ujkz,sdv-pii-9f2cf,sdv-pii-1ac8l,1,11/28/2005,,07/19/2007,02/17/2011,-0.119205571,3.882300137,1.838627441,2.229408328,0,2,11000,3,NY,0,0,0,0,0,mobile,0,1,0,0,1,0,0,0,0,0,sdv-pii-kms6k,0,0,1,0,1,0,2.171504249,1,closed
13745,CA,37.70864155,-70.52846209,sdv-pii-cxkwn,sdv-pii-qf5jp,sdv-pii-ulkuz,sdv-pii-gfj1w,sdv-pii-kv2r6,1,11/14/2007,09/19/2011,02/25/2004,05/22/2012,-0.673549,6.043920675,7.571039785,,1,1,11000,1,CA,1,0,1,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,sdv-pii-pakj1,0,1,0,1,0,1,3.033371934,1,acquired
13746,CA,43.11514464,-122.2882665,sdv-pii-zajgh,sdv-pii-popro,sdv-pii-vqtho,sdv-pii-hih7o,sdv-pii-2orc5,0,01-10-2006,01/14/2013,09-06-2010,12-01-2005,0.69876223,-0.018738782,15.83334739,1.891228849,8,4,11000,4,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,0,0,1,sdv-pii-9x7hd,0,1,1,0,1,1,3.173522895,0,acquired
13747,CA,37.18409535,-66.56499945,sdv-pii-osm4w,sdv-pii-6zijy,sdv-pii-011t0,,sdv-pii-5lx7l,0,07-08-2013,10-10-2011,08/28/2005,09/13/2012,0.711434774,2.433939608,3.066999154,-2.638549234,8,3,15455321,3,TX,1,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-u7emi,0,0,0,0,0,0,1.654433984,1,closed
13748,GA,44.40329336,-117.6941455,sdv-pii-azmt9,sdv-pii-488at,sdv-pii-u35ci,,sdv-pii-8hcki,1,01/25/2002,11/16/2011,10-10-2008,02-12-2011,0.210527361,3.56640919,3.584385667,1.553408363,4,3,11000,1,CA,1,0,0,0,1,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-hph19,0,0,0,1,0,0,1.994294675,1,acquired
13749,GA,37.10811562,-72.34959303,sdv-pii-fafvo,sdv-pii-9bzv0,sdv-pii-bqe63,sdv-pii-epk1t,sdv-pii-oese4,1,11-08-2000,,07-08-2004,08/25/2010,3.554311612,3.47762221,4.029796621,2.05825611,36,3,11000,1,CA,0,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,sdv-pii-8nlzh,1,0,0,0,1,1,4.482568311,1,closed
13750,CA,36.82148061,-61.97816692,sdv-pii-k67pe,sdv-pii-gydec,sdv-pii-lyiv1,,sdv-pii-ls4w8,1,08/20/2009,09/19/2011,05-03-2008,04-11-2012,0.472750477,2.367358127,14.70398048,4.06020426,9,4,11000,1,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,0,0,0,0,sdv-pii-bjalg,0,0,1,1,1,0,2.209430557,1,acquired
13751,CA,37.90846613,-115.1173858,sdv-pii-zclyt,sdv-pii-9um8z,sdv-pii-x20g2,sdv-pii-zqm05,sdv-pii-yhk9j,1,01-02-2006,,04-06-2009,09-03-2013,1.656842609,4.340379264,9.332508062,-2.210154982,2,3,11000,3,MN,0,0,0,0,0,biotech,1,0,0,0,0,0,0,0,0,0,sdv-pii-74ldz,1,0,0,0,0,0,3.647228709,1,acquired
13752,NY,43.35044626,-74.9453052,sdv-pii-i31yo,sdv-pii-yxqjg,sdv-pii-2db4c,sdv-pii-yypb5,sdv-pii-10tke,1,08/24/2005,06/19/2012,05-11-2007,02/28/2011,4.670117019,6.170665284,2.235704279,1.069803291,3,2,11000,3,CA,0,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-qo9bm,1,0,1,0,0,0,1.697036448,1,acquired
13753,CA,50.83241104,-116.8763485,sdv-pii-9evsw,sdv-pii-6i4gu,sdv-pii-8myvy,,sdv-pii-4r4ip,1,07/21/2004,09/23/2011,08/18/2008,10/13/2006,3.490050078,3.254630932,,,12,2,11000,2,NY,0,1,0,0,0,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-w9u46,0,0,0,0,0,0,2.72139705,1,acquired
13754,NY,44.48996649,-116.0734855,sdv-pii-ovn69,sdv-pii-eyu3i,sdv-pii-z7yj1,,sdv-pii-hipyg,1,09-04-2003,,11/29/2006,12/21/2011,-0.384242876,6.499806609,2.866074007,4.220144974,10,4,11000,3,NY,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,sdv-pii-3qn5v,0,0,1,1,0,1,2.272825918,0,acquired
13755,CA,39.74838201,-120.7095835,sdv-pii-wdvwp,sdv-pii-0qxe5,sdv-pii-62rml,,sdv-pii-vu35w,1,08-12-2008,,06-04-2006,12-12-2012,0.501989004,1.35025104,1.313988718,,9,1,11000,3,NJ,0,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,0,sdv-pii-gofyf,1,0,1,1,0,0,5.258726512,1,acquired
13756,MA,41.75293645,-117.6902146,sdv-pii-3wyd3,sdv-pii-6a5pd,sdv-pii-talqe,sdv-pii-i521n,sdv-pii-g206h,1,09-11-1987,,09-03-2009,05-04-2014,4.879561498,5.858689799,1.721314787,4.806676911,6,2,8278799,4,CA,1,0,0,0,0,network_hosting,0,0,0,0,1,0,0,0,0,0,sdv-pii-xvlst,0,1,0,0,1,0,1.706354656,1,closed
13757,NH,37.90862942,-70.16695291,sdv-pii-wb22h,sdv-pii-opd6h,sdv-pii-88p8y,,sdv-pii-gjarr,1,09-05-1998,,12/28/2012,12-03-2011,1.889479163,1.923224245,,3.80495412,2,1,3779880,0,CA,1,0,0,0,0,web,1,0,0,0,0,0,0,0,0,1,sdv-pii-feskb,0,1,1,0,1,0,1,1,acquired
13758,NY,37.19565147,-71.17588204,sdv-pii-ln2g8,sdv-pii-0ntzh,sdv-pii-a0p9s,,sdv-pii-0s7c8,1,05/25/2005,,01/25/2006,05-12-2008,0.67470611,0.276661253,6.117831588,2.890828417,1,3,11000,5,PA,0,0,0,0,0,web,0,0,0,0,1,0,0,1,0,0,sdv-pii-sr64f,0,0,0,0,1,0,1.666709283,0,acquired
13759,CA,33.52503112,-62.07832646,sdv-pii-jornw,sdv-pii-awxka,sdv-pii-tsrxc,sdv-pii-avh6k,sdv-pii-qhrb4,1,03-06-1998,,07/13/2007,08/16/2007,0.518558011,1.705894801,9.157020293,4.102036362,11,3,11000,4,CA,0,1,0,0,0,web,0,0,0,1,0,1,0,0,0,1,sdv-pii-a75m7,1,0,0,0,0,0,2.394515215,1,acquired
13760,CA,42.65793518,-61.72301301,sdv-pii-iykf0,sdv-pii-4oy2f,sdv-pii-2qmod,sdv-pii-6miqo,sdv-pii-ienfk,0,12-09-2010,,02/22/2011,11/14/2006,1.750007335,3.212601983,3.607371159,4.616404715,9,5,6258475,0,MA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,sdv-pii-dkeid,0,1,1,1,0,0,4.761214378,1,acquired
13761,TX,42.18339051,-117.7818591,sdv-pii-szang,sdv-pii-jrhcu,sdv-pii-owgg4,,sdv-pii-ftbv9,1,09-07-2003,10/13/2011,11/26/2006,01-07-2012,5.14675347,7.498900578,3.692306378,2.307428883,12,3,11000,1,MA,1,0,0,0,0,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-h91l8,0,0,0,1,0,0,1.299841537,1,acquired
13762,CA,38.30922829,-118.1408348,sdv-pii-lxb6q,sdv-pii-q4ymh,sdv-pii-qjdab,,sdv-pii-wmv7i,1,03-05-2008,,05/14/2004,10/21/2010,3.996909634,2.063907314,3.702177525,5.685130832,0,1,11000,4,CA,0,0,0,0,0,ecommerce,0,0,0,0,1,0,0,0,0,1,sdv-pii-iyngc,1,1,0,0,0,0,3.058840265,1,closed
13763,CA,50.37059147,-65.5386728,sdv-pii-8q6v3,sdv-pii-khz2t,sdv-pii-as5cu,,sdv-pii-ta7ix,1,11/14/2006,,08-06-2005,08-08-2011,1.421157047,1.573486507,14.25699979,-1.400051392,4,1,11000,2,CA,0,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,0,sdv-pii-02a97,1,0,0,0,0,0,2.101322479,1,acquired
13764,CA,37.48303951,-119.730132,sdv-pii-2cgn5,sdv-pii-k0wyb,sdv-pii-5pl0k,sdv-pii-zvbez,sdv-pii-lictv,1,06-01-2003,10/25/2011,01-01-2008,08/25/2010,1.860609508,6.507769324,3.748170925,7.990679539,0,1,11000,2,CA,1,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,1,sdv-pii-7o569,1,0,1,1,0,0,1.51818922,1,acquired
13765,CA,37.81889252,-65.53755152,sdv-pii-0rv5r,sdv-pii-xryi0,sdv-pii-e2doq,sdv-pii-d05qj,sdv-pii-ccizb,1,11/18/2010,09-05-2011,01/27/2011,09/16/2011,0.451146498,1.642969314,2.969610935,4.656971813,2,5,11000,2,CA,1,0,0,0,0,network_hosting,0,1,0,0,0,0,0,0,0,1,sdv-pii-ji4b4,0,0,1,0,0,0,2.069771867,1,acquired
13766,CA,37.65142599,-116.6367581,sdv-pii-9rkdn,sdv-pii-g2jyz,sdv-pii-58j0q,sdv-pii-8vv6z,sdv-pii-62aay,1,10/18/2013,,11/27/2008,07/18/2010,-1.192324929,6.34732795,,,5,7,11000,4,CA,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,1,0,1,sdv-pii-osk0b,0,0,0,1,1,0,2.317816432,1,acquired
13767,TX,43.80653507,-106.7573554,sdv-pii-m0opy,sdv-pii-g8gko,sdv-pii-zdd8l,sdv-pii-t0rnp,sdv-pii-720e9,1,07-06-2011,,08-06-2006,05-01-2008,-0.702469615,3.234997394,3.631380622,1.102756134,3,1,25884255,3,NY,1,1,0,0,0,enterprise,0,0,0,0,0,0,0,0,0,1,sdv-pii-60cjf,0,0,1,0,1,0,1,1,closed
13768,MA,42.69486992,-117.6085173,sdv-pii-dqivk,sdv-pii-iqpf0,sdv-pii-sj755,,sdv-pii-mi49t,1,12-03-2003,,07/24/2008,03/28/2009,2.983494947,4.789857244,3.644009666,3.711928263,3,4,11000,1,MA,1,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-iwrfc,0,0,0,0,0,0,1,1,acquired
13769,NY,43.39177752,-119.2180635,sdv-pii-kwxcp,sdv-pii-n0zlp,sdv-pii-3m523,sdv-pii-axy4v,sdv-pii-dauqd,0,02/18/2000,06/13/2013,03-09-2010,02-12-2011,1.732891281,4.770721739,3.35909582,4.629117973,14,2,11633735,2,NY,1,0,0,0,1,news,0,0,0,0,0,0,0,0,0,0,sdv-pii-88ost,0,0,1,0,0,0,1,1,acquired
13770,CA,51.75686855,-122.7569561,sdv-pii-mrezk,sdv-pii-zvdnl,sdv-pii-hccvc,sdv-pii-5kum5,sdv-pii-ps9l0,1,11/20/2009,,05/13/2010,12-05-2008,1.435355418,5.964109486,,4.335287523,3,1,11000,1,CA,1,1,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-ck882,0,0,0,0,1,0,1,0,acquired
13771,NY,38.12758091,-115.4689348,sdv-pii-neu84,sdv-pii-1hpvs,sdv-pii-0cobj,,sdv-pii-4u5yz,1,04-05-2009,,12/26/2007,02/20/2012,1.231022605,10.65982503,10.32789304,,6,2,11000,2,IL,0,0,0,1,0,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-ktnru,1,0,0,0,0,0,1.37285398,1,closed
13772,CA,37.28201993,-69.11589756,sdv-pii-2occj,sdv-pii-9x5n7,sdv-pii-rd37j,sdv-pii-lv0xg,sdv-pii-mxahh,1,09/22/2004,09/28/2011,01-01-2007,12/13/2010,4.567036488,2.043391182,9.831516501,6.49436304,14,1,11000,2,NY,0,0,0,0,0,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-r0o0t,0,0,0,0,0,0,3.61284383,1,closed
13773,NY,37.71752931,-116.1976409,sdv-pii-hfvii,sdv-pii-sg22x,sdv-pii-h4rui,,sdv-pii-lps14,1,12/13/2008,,07/13/2005,07/22/2005,1.511083881,3.317645492,11.71066407,1.386403968,4,2,11000,1,CA,1,0,0,0,1,games_video,0,0,0,1,0,0,0,0,0,0,sdv-pii-m0ji8,0,0,0,1,1,0,1.175391582,1,acquired
13774,CA,37.84012622,-119.0751834,sdv-pii-1y36g,sdv-pii-mr2ez,sdv-pii-i17yx,,sdv-pii-lfzpw,1,09-05-2004,08/25/2011,11/14/2008,10-06-2010,1.388221901,1.279353825,2.958383111,10.36439268,0,1,36672531,2,MA,1,0,0,1,0,games_video,0,0,0,0,0,0,1,0,0,1,sdv-pii-p6wch,0,1,0,0,0,0,1.692109257,1,acquired
13775,CA,45.32467459,-64.04196334,sdv-pii-ahvrk,sdv-pii-gsut2,sdv-pii-s1vv1,,sdv-pii-outms,1,11-10-1999,,04-10-2009,03/16/2010,8.119483338,1.740943792,,,9,4,11000,1,CA,0,0,0,0,0,travel,1,0,1,0,0,0,0,0,0,1,sdv-pii-4lijg,0,1,1,0,0,0,2.529737326,0,closed
13776,CA,37.93092314,-64.18525642,sdv-pii-967ek,sdv-pii-8v36y,sdv-pii-h2ptg,sdv-pii-woszt,sdv-pii-wgaos,0,07/18/2010,08-08-2010,10-12-2004,05-11-2010,-1.153506193,10.12656883,16.16739776,15.29408301,0,4,11000,1,CA,0,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-7450m,1,0,0,1,0,0,1.559356382,1,acquired
13777,CA,48.38148893,-90.79805416,sdv-pii-hpnyl,sdv-pii-i83mr,sdv-pii-73dzq,sdv-pii-d0ws1,sdv-pii-lxynx,0,03-02-2008,,08/27/2007,07-08-2010,0.290398446,2.827569487,12.46317409,-0.218133344,15,1,11000,3,CA,0,1,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-je5yy,0,0,0,1,0,0,1.411663592,1,closed
13778,PA,41.29422092,-75.77732822,sdv-pii-s8j9y,sdv-pii-asy62,sdv-pii-5i7q6,,sdv-pii-6d4dm,0,09/29/2007,,05-04-2008,09-06-2009,1.300325372,5.827689956,2.836363503,3.718448358,13,1,11000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,0,0,1,sdv-pii-iz1u2,0,0,0,0,0,0,1.543027373,1,acquired
13779,MA,41.68812526,-70.78407261,sdv-pii-b2dzu,sdv-pii-fuap7,sdv-pii-ec0nz,,sdv-pii-5sn7x,0,03/18/2009,09/20/2011,10-06-2006,04-02-2014,0.785103182,4.676645405,3.635827113,,2,1,11000,3,CA,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,0,sdv-pii-a80pu,0,1,1,1,0,0,1,0,acquired
13780,CA,37.71156479,-66.08685249,sdv-pii-40drk,sdv-pii-miibl,sdv-pii-qgph3,,sdv-pii-24dbr,0,02-12-2010,,08/24/2004,03-09-2009,7.421297436,2.897675259,0.858860944,,6,2,11000,3,CA,0,1,0,0,1,biotech,0,0,0,0,0,0,0,0,0,0,sdv-pii-lci7r,0,1,1,1,0,0,1.625229893,1,acquired
13781,VA,37.41465859,-76.98113884,sdv-pii-95h3i,sdv-pii-elyhr,sdv-pii-viazv,,sdv-pii-1stae,1,07/19/2002,10/18/2011,10-02-2003,11/23/2010,1.285744128,2.858345284,3.892050625,-0.513532997,0,1,11000,3,PA,0,0,0,0,0,news,0,0,1,0,1,0,0,0,0,0,sdv-pii-j16tp,0,0,0,0,1,0,1.370035723,1,closed
13782,CA,37.79183019,-118.7975173,sdv-pii-l7jz8,sdv-pii-u20h8,sdv-pii-x2lyc,,sdv-pii-9wsda,1,01-08-2002,09-11-2011,01-09-2007,03-04-2009,-0.21601539,4.396366288,,,12,2,11000,0,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,sdv-pii-5kp2w,1,0,0,0,0,0,5.985366339,1,closed
13783,NY,37.62592305,-82.26902019,sdv-pii-z2ww2,sdv-pii-norup,sdv-pii-1k1s6,,sdv-pii-53f0t,0,07-01-2010,10-02-2011,06/18/2010,05/31/2011,1.366385067,4.471237745,,3.324893304,9,1,11000,5,VA,0,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,0,sdv-pii-llm7n,1,0,1,0,1,0,4.167706644,1,acquired
13784,MA,37.85832157,-117.508682,sdv-pii-r62bw,sdv-pii-2csjt,sdv-pii-qjyaa,sdv-pii-g685n,sdv-pii-fn1vu,1,01/21/2011,01/15/2013,04/17/2006,03/23/2014,0.655045285,5.966105455,10.29853484,-0.193158786,8,3,11000,2,IL,0,0,0,0,0,search,0,0,0,0,0,0,0,0,0,0,sdv-pii-qplqo,0,0,1,1,0,0,1.80276207,1,acquired
13785,CA,39.64100915,-116.778374,sdv-pii-xcpgc,sdv-pii-kmcg3,sdv-pii-iqnmt,,sdv-pii-l54ap,1,11/13/2003,08-10-2011,02/22/2007,12/16/2012,1.61250392,0.358850793,3.509573575,,2,1,11000,2,MA,0,0,0,0,0,finance,0,1,0,0,0,0,0,0,0,0,sdv-pii-lhk8a,1,1,1,0,0,1,2.417755459,1,acquired
13786,CA,42.67875772,-62.33273086,sdv-pii-giuly,sdv-pii-8nxxc,sdv-pii-pee2f,,sdv-pii-r9zyd,0,04/15/2009,,09/29/2012,07-12-2010,2.165247805,3.139040598,4.060581008,6.965560009,0,2,11000,1,CA,0,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-uc38i,0,0,0,1,0,0,3.464878517,1,acquired
13787,CA,37.36540597,-107.0639042,sdv-pii-w0qgc,sdv-pii-e8paw,sdv-pii-kztgi,,sdv-pii-pp8zb,1,07-08-2004,10/16/2011,12/21/2009,11/15/2009,0.892779569,2.232846122,3.844502934,4.1668333,1,2,11000,3,CO,1,0,0,0,0,ecommerce,0,0,0,0,0,0,0,0,0,1,sdv-pii-91xyn,0,1,0,0,0,0,1.029672015,1,closed
13788,TX,42.3888352,-69.12232247,sdv-pii-3n4f2,sdv-pii-59fcg,sdv-pii-qcfwu,sdv-pii-fa4tw,sdv-pii-v7ftc,1,07/28/2000,10-05-2011,07-08-2007,12/26/2013,4.366497394,1.399811431,,4.372001049,4,6,11000,1,AZ,1,1,0,0,0,public_relations,0,0,0,0,1,0,0,0,0,1,sdv-pii-49ug4,0,1,1,0,0,0,2.297210048,0,acquired
13789,CA,31.35698786,-70.22089712,sdv-pii-k2kmm,sdv-pii-wei57,sdv-pii-1akg0,,sdv-pii-ofcyy,1,06/29/2006,,12-06-2005,09/25/2007,2.600889555,3.049476565,3.578213005,-2.612402796,6,4,11000,1,CA,1,0,0,0,1,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-qtfm0,0,0,1,0,0,0,1.080313373,1,closed
13790,CA,37.65100396,-64.58445938,sdv-pii-a8u85,sdv-pii-b9cnp,sdv-pii-xe9rj,sdv-pii-vzug1,sdv-pii-itdqq,1,02-01-2011,,07/30/2009,04-11-2009,-0.129700238,2.182602716,1.083359061,8.534007002,1,1,11000,1,DC,0,0,0,0,0,enterprise,0,0,0,0,0,0,0,0,0,1,sdv-pii-lhv05,0,1,0,0,1,0,3.69715033,1,acquired
13791,WA,30.61493595,-68.18357474,sdv-pii-ua6o5,sdv-pii-oywoa,sdv-pii-5w629,sdv-pii-3rc6r,sdv-pii-wufua,1,06/28/2005,,03/18/2008,09/22/2009,1.398977735,6.031693179,3.621209299,9.704941493,1,2,11000,2,CA,1,0,1,0,0,ecommerce,1,0,0,0,0,1,0,0,0,0,sdv-pii-ronbz,0,0,0,0,0,0,1.431447645,1,acquired
13792,CA,38.02258805,-121.6465076,sdv-pii-34c4c,sdv-pii-17u0r,sdv-pii-u8iy0,,sdv-pii-dcsyv,1,09-05-2004,,09-04-2003,11-03-2014,-0.517109888,3.598484196,13.40091251,7.803334872,4,3,11000,1,CA,0,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,sdv-pii-gzcov,0,0,1,1,1,0,1.305449175,1,acquired
13793,TX,37.95998891,-118.5272109,sdv-pii-s5joo,sdv-pii-vwxd2,sdv-pii-2qkf5,sdv-pii-7lv8z,sdv-pii-a2ovr,0,09-03-2008,,01-12-2009,10/24/2011,1.338093829,8.298133942,2.373554932,,0,3,17461792,3,CA,0,0,0,0,1,enterprise,1,1,0,0,0,0,0,0,0,1,sdv-pii-f7aod,0,0,1,0,0,0,1.907194401,1,acquired
13794,CA,34.74873889,-89.51427689,sdv-pii-hgbza,sdv-pii-gkps3,sdv-pii-kzjw0,,sdv-pii-89oog,1,03-07-2008,,01/18/2006,11/29/2009,1.789498393,4.770196337,3.958566714,8.342584743,0,5,1712153,3,CA,0,0,0,0,0,mobile,0,1,0,0,0,0,0,0,0,0,sdv-pii-f1afw,0,1,0,1,0,0,1,1,acquired
13795,CA,38.04406674,-115.7147491,sdv-pii-iqjmt,sdv-pii-u8y6h,sdv-pii-69wpj,sdv-pii-5nkfa,sdv-pii-nlqmt,0,05-01-2011,,06-06-2012,12-01-2009,5.168127226,12.86595538,3.611132898,4.111748246,16,1,11000,1,CA,0,0,0,0,0,ecommerce,0,0,0,0,0,0,0,0,0,0,sdv-pii-7g4il,1,1,0,1,0,1,1.453959041,1,acquired
13796,CA,37.71586326,-70.77949026,sdv-pii-qsnxv,sdv-pii-448hh,sdv-pii-kit5b,,sdv-pii-rvqm8,1,12/21/2000,,05/20/2006,01/13/2008,-0.606387379,21.18332299,,0.937690908,21,2,11000,0,MA,0,0,0,0,0,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-6z6dl,0,0,1,0,1,0,1.435703839,1,acquired
13797,NY,40.45719495,-76.27516584,sdv-pii-sp2wf,sdv-pii-efyzc,sdv-pii-zkqds,sdv-pii-eru8g,sdv-pii-m675w,1,09-07-2008,10/26/2011,04/13/2009,12-10-2010,-0.085372392,5.633263202,15.20949014,5.585089523,3,2,11000,0,WA,1,0,0,1,0,biotech,0,0,0,0,0,0,0,0,0,1,sdv-pii-iby2s,0,0,1,0,1,0,1.014892589,1,acquired
13798,CA,47.94937922,-119.7938364,sdv-pii-7gju8,sdv-pii-6w8ns,sdv-pii-i9ms1,,sdv-pii-21ebv,1,12/19/2012,,02-03-2006,03/19/2014,1.021999124,4.10729374,14.466044,1.59038415,3,1,11000,1,CA,0,1,0,0,1,public_relations,0,1,0,0,0,0,0,0,0,1,sdv-pii-vcbfq,0,1,1,0,1,0,1.536440082,1,acquired
13799,CA,43.09686761,-63.26322436,sdv-pii-vugzo,sdv-pii-d3w4f,sdv-pii-w6t40,sdv-pii-0w9lt,sdv-pii-qab6h,1,03/30/2007,,07-12-2004,09/28/2009,1.699808629,5.493358134,9.042543598,-1.298765834,12,1,11000,2,CA,1,0,0,0,0,network_hosting,0,0,0,0,1,0,0,0,0,0,sdv-pii-n3fvn,0,0,1,1,0,0,2.039920393,0,acquired
13800,CA,38.17126014,-78.1994514,sdv-pii-641pc,sdv-pii-ra438,sdv-pii-2aydo,,sdv-pii-673jr,1,04/15/2005,01/14/2013,08/14/2006,04/15/2009,2.012941534,5.817337587,4.103154241,7.926134559,3,2,11000,3,WA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,0,0,0,sdv-pii-nb2py,0,1,1,1,0,0,3.902364535,1,acquired
13801,CA,42.09842067,-67.38236432,sdv-pii-umjlz,sdv-pii-ozmld,sdv-pii-53u5m,,sdv-pii-bj7y0,0,10-12-2005,,12-08-2012,08-07-2006,-0.276569589,5.921855157,3.539245304,4.018963069,2,1,11000,0,CA,0,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,sdv-pii-2u2jm,0,1,0,0,1,0,3.011820089,1,acquired
13802,CA,37.87163215,-71.90932962,sdv-pii-2yfkz,sdv-pii-qqn27,sdv-pii-f15cg,,sdv-pii-neonq,0,05-08-1999,09/30/2011,09-07-2012,11/15/2008,0.721451432,1.269675723,3.263329053,2.151272748,8,4,11000,1,MA,0,0,0,0,0,other,0,0,0,1,0,1,0,0,0,0,sdv-pii-w6giz,0,0,0,0,0,0,1.233563104,1,acquired
