,Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
812,812,CA,38.040544644204346,-121.3938187935973,sdv-pii-d06o1,sdv-pii-uif3v,sdv-pii-yde38,,sdv-pii-yizkd,1,04/22/2007,04/02/2010,01/27/2007,12/25/2011,-0.23446064127338995,5.723368127389111,,9.702475676345045,0,1,8748415,1,CA,1,1,0,0,0,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-2o8gf,0,0,0,0,0,0,1.276961798861007,1,acquired
813,813,CA,38.531583092181705,-60.93304100142834,sdv-pii-50s3f,sdv-pii-5sm4o,sdv-pii-smcms,sdv-pii-77acu,sdv-pii-b2476,1,11/10/2012,,09/20/2010,04/30/2012,7.099888493739462,3.2628083228367877,5.660428285379926,4.731221317133948,0,3,11000,3,NY,1,0,0,0,1,games_video,0,1,0,0,0,0,0,0,0,1,sdv-pii-6w3yu,0,0,0,0,1,0,1.0,1,closed
814,814,NY,38.23786843260276,-64.51670122014423,sdv-pii-ouqr5,sdv-pii-ch4x6,sdv-pii-85whq,sdv-pii-aoegj,sdv-pii-36pgl,0,02/25/2012,,01/30/2010,02/03/2013,1.4509214847281942,5.383458362074125,2.5171909071198906,,0,1,11000,3,VA,0,0,0,0,0,advertising,1,0,0,0,0,0,0,0,0,1,sdv-pii-lnaex,0,0,0,0,0,0,4.423877801137882,1,closed
815,815,CA,37.47822784693929,-64.27869556173452,sdv-pii-giybs,sdv-pii-qxgl7,sdv-pii-z3olx,,sdv-pii-rl1fp,1,02/16/2003,10/27/2011,01/08/2006,03/09/2015,1.5020399660149844,5.508916220916522,,2.272264725883227,3,3,11000,2,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-w0gmv,0,0,1,1,0,0,1.152006233785904,1,acquired
816,816,NY,37.23978057611001,-82.88196673069032,sdv-pii-fqyy4,sdv-pii-asw62,sdv-pii-abrj5,,sdv-pii-2taxz,1,01/22/2008,10/18/2011,11/27/2008,06/17/2012,1.3139765669031407,8.01592159207603,4.034001665647291,11.427313776437893,0,1,11000,1,CA,1,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-j3vu6,1,0,0,1,1,0,4.024748245997314,1,closed
817,817,NY,37.363206885245084,-118.47463721339658,sdv-pii-nespm,sdv-pii-kpw7s,sdv-pii-43g4a,,sdv-pii-3b64i,1,02/02/2010,,09/03/2007,09/21/2011,6.623671242235309,5.512270910167544,-0.07224501392044758,4.258663097322458,1,2,11000,3,CA,1,0,0,0,1,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-qeh4v,0,0,1,0,0,0,1.0617444033363932,1,acquired
818,818,CA,33.254466867654116,-104.7956300672441,sdv-pii-iamt4,sdv-pii-q6xri,sdv-pii-qj7y8,,sdv-pii-grbs0,0,04/24/2010,11/16/2011,12/11/2004,05/05/2011,1.7097811087509154,5.344869773936108,5.295053767686168,4.11621355628649,2,1,13273528,6,IL,1,0,1,0,0,analytics,0,0,0,1,0,0,0,0,0,0,sdv-pii-he7sw,1,0,0,1,0,0,4.150361229323356,1,closed
819,819,CA,38.071366399168376,-67.11243239373017,sdv-pii-k9u9o,sdv-pii-ylues,sdv-pii-lsrnd,sdv-pii-gysr3,sdv-pii-lf0ws,1,10/29/2007,10/14/2011,02/05/2007,03/09/2008,1.836689586508327,4.837097118713565,4.979112051192335,5.488548523489537,5,1,5887735,4,CA,0,0,0,0,0,public_relations,1,0,0,0,0,0,0,0,0,0,sdv-pii-taltf,0,0,1,1,0,0,4.7722866666671715,1,closed
820,820,TX,40.80271429318796,-86.07074631508203,sdv-pii-zq6ns,sdv-pii-bniuf,sdv-pii-qt9hw,,sdv-pii-eh6ak,0,09/24/2014,,12/21/2008,01/03/2010,0.8961807592069819,3.583538910560358,8.923698221630971,2.675879018520973,10,2,246226681,2,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-zcf2n,0,0,0,1,0,1,4.1350535273413,1,acquired
821,821,CA,41.595310448622364,-67.41367857282295,sdv-pii-6ucng,sdv-pii-h1wty,sdv-pii-l9u9d,,sdv-pii-kibwg,1,09/25/2005,,10/25/2005,08/04/2011,1.983649500767335,3.3369779528901833,,2.99620900011878,1,3,11000,2,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,0,0,0,sdv-pii-p0tez,0,0,1,1,0,0,5.88145966356854,1,acquired
822,822,CA,49.87194534885817,-116.39372469394947,sdv-pii-3mkyo,sdv-pii-8iyop,sdv-pii-vs0ww,,sdv-pii-p6oju,1,02/11/2009,,04/20/2008,04/24/2007,17.40028597347674,8.391143600935207,0.37373145486290005,,0,4,11000,1,CA,1,1,0,0,0,biotech,0,0,0,0,0,0,0,0,0,0,sdv-pii-ymc1b,1,0,1,0,1,0,7.339240279364526,0,closed
823,823,CA,38.275025059988764,-121.57046788873282,sdv-pii-m7yy4,sdv-pii-1qoue,sdv-pii-7z7jd,sdv-pii-6wxq5,sdv-pii-5fh61,0,07/28/2004,,01/20/2010,03/07/2014,3.82732082678186,10.07914186424927,8.165605424825776,2.078962628371418,2,5,11000,2,CA,0,0,0,0,1,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-g9rm6,1,0,1,0,1,0,7.192622901417677,1,closed
824,824,CA,43.79238259056084,-72.2869042086652,sdv-pii-6gfi0,sdv-pii-q4y31,sdv-pii-p705c,,sdv-pii-t7ppr,0,06/16/2009,,02/13/2006,05/05/2013,3.4295983035908515,6.83431257785549,2.2468535595338905,5.990057971355444,3,1,11000,0,MA,0,0,0,0,0,ecommerce,0,0,0,0,0,0,0,0,0,1,sdv-pii-84zn2,0,1,0,0,1,0,5.885362807691157,0,acquired
825,825,CA,37.500477656978994,-67.37077742430742,sdv-pii-x47fx,sdv-pii-y5a4c,sdv-pii-rqe75,sdv-pii-dql80,sdv-pii-joqpj,1,01/31/2008,,10/16/2010,03/06/2011,2.03243073262008,2.0668935444695165,5.380535968977213,-0.40082103776479205,4,1,11000,0,CA,1,0,1,0,0,public_relations,0,0,0,0,0,0,0,0,0,0,sdv-pii-hy305,1,0,1,0,1,0,3.992546195785558,1,acquired
826,826,CA,37.603754430164706,-68.35334418530071,sdv-pii-qrxio,sdv-pii-4ir9m,sdv-pii-h528l,sdv-pii-ewsbx,sdv-pii-vyd9f,0,05/23/2008,07/27/2012,08/01/2012,01/30/2010,3.7289662278012123,7.62797761729354,,5.76733753007186,0,3,11695099,2,TX,0,0,0,0,0,enterprise,1,0,0,0,0,0,0,0,0,0,sdv-pii-zkhsk,1,1,0,1,0,0,7.263091197760443,1,acquired
827,827,WA,37.23639097117426,-64.60619294308316,sdv-pii-5rfzh,sdv-pii-q0ta4,sdv-pii-0a6q1,sdv-pii-q0mc6,sdv-pii-08747,1,01/24/2008,,03/05/2005,08/14/2011,1.7069644806368887,8.690342045771445,2.1201918753842506,4.066244948836361,0,1,11000,1,NY,0,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-uzhgl,1,0,1,0,0,0,9.001775933509737,1,acquired
828,828,MN,38.20410981267696,-74.9510490508141,sdv-pii-a05dt,sdv-pii-63mxn,sdv-pii-mztvn,sdv-pii-26pq7,sdv-pii-gpfxk,0,02/26/2006,11/27/2011,07/16/2010,02/26/2006,17.63695375960428,9.565327385927024,,,2,1,11000,4,WA,0,0,0,0,0,software,1,0,0,1,0,0,0,0,0,0,sdv-pii-a7x4x,1,0,1,0,0,0,4.789669887172917,1,closed
829,829,CA,38.27844691334842,-114.31924901054687,sdv-pii-7u9q5,sdv-pii-o5zqo,sdv-pii-218nd,sdv-pii-znbq8,sdv-pii-a8imn,0,01/07/2007,,04/16/2006,05/25/2011,2.2735950181195106,12.283925346715018,5.956792879184398,2.030703230117156,0,3,11000,1,CA,0,0,0,0,0,biotech,0,0,0,0,0,0,0,0,0,1,sdv-pii-hoff1,1,1,1,1,0,0,7.278851188898341,1,closed
830,830,NY,37.379531728228415,-74.65516190837056,sdv-pii-lojnb,sdv-pii-w18c5,sdv-pii-opsmo,sdv-pii-c9t9o,sdv-pii-t1p4s,1,04/25/2008,,08/02/2005,03/10/2011,0.09921380607587771,1.4991212194054646,3.594468162697935,13.166098778559824,2,1,11000,3,VA,1,0,0,0,1,education,0,0,0,0,0,0,1,0,0,0,sdv-pii-fkuse,0,0,1,1,1,0,3.6478086242483343,1,closed
831,831,CA,37.79392337765504,-91.21416017320347,sdv-pii-6yw3g,sdv-pii-lzzqd,sdv-pii-e01zc,,sdv-pii-pf80b,0,02/10/2012,,10/25/2010,04/02/2012,2.0892167825778616,7.265515811765085,1.8919637104596219,7.4337092761412755,0,7,38573356,1,MA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-u5ki4,1,0,0,1,0,0,1.476907855872815,1,closed
832,832,NY,38.15159038154078,-71.9936145918423,sdv-pii-lzxm9,sdv-pii-y2bpk,sdv-pii-iooot,,sdv-pii-ifi4b,1,10/17/2006,11/08/2011,03/29/2008,08/04/2012,1.9478671784930253,7.147086141958956,9.208739587585413,,18,2,11000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,0,sdv-pii-5lrae,1,0,0,1,0,0,1.3646456056434273,1,closed
833,833,DC,32.12918369293481,-73.93268644258495,sdv-pii-3kqr6,sdv-pii-8je4h,sdv-pii-86eji,,sdv-pii-qiffz,0,06/25/2011,10/07/2011,08/01/2009,04/01/2009,1.5441915255372498,4.1669860984392795,11.014843995060643,5.780841779301887,6,2,11000,0,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-dow66,0,0,0,1,0,0,4.766856227187003,1,closed
834,834,CA,36.97872290904072,-79.19812012362044,sdv-pii-cg4ty,sdv-pii-eu258,sdv-pii-7m2v4,,sdv-pii-80vjw,1,06/16/2014,,05/29/2003,05/05/2008,2.424151589740882,7.977841364101522,2.3978198314763666,5.86543944029459,19,2,11000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,0,0,0,sdv-pii-eyyo2,1,0,0,0,0,0,7.680658336227472,1,closed
835,835,NY,37.64597926601636,-121.58552947710609,sdv-pii-dsqen,sdv-pii-qe6bv,sdv-pii-snfcn,,sdv-pii-go83n,0,11/30/2011,,11/29/2004,06/01/2013,6.104937495198256,10.466936947793023,3.808432529597628,15.152141814090239,5,2,11000,6,VA,0,0,1,0,0,advertising,0,0,0,0,0,0,0,0,0,0,sdv-pii-j7737,1,0,1,1,0,0,4.1619772046887284,1,closed
836,836,NY,38.04095062230308,-91.98821309953696,sdv-pii-gyh2g,sdv-pii-12au3,sdv-pii-7o57a,sdv-pii-976qv,sdv-pii-nkdi7,0,02/23/2004,,10/30/2008,02/20/2012,1.6967596329237908,10.089059521373308,2.773053430637234,4.854982090177709,7,7,11000,3,CA,1,0,0,1,0,security,1,0,0,0,0,1,0,0,0,0,sdv-pii-hr2my,1,0,0,1,1,0,6.506557550717234,0,closed
837,837,CA,37.5536359051899,-118.88076864420887,sdv-pii-l3ypo,sdv-pii-s1fyj,sdv-pii-p15lo,,sdv-pii-lw61x,0,12/08/2007,11/28/2011,03/21/2006,12/26/2004,1.6386675317198294,9.018062075239667,,6.9793971036381794,4,1,11000,2,NY,0,0,0,0,0,advertising,0,0,1,0,0,0,0,0,0,0,sdv-pii-a17jx,1,0,0,1,0,0,3.390617810715617,0,acquired
838,838,CA,37.66555759636036,-117.77613142980255,sdv-pii-pgejm,sdv-pii-sjy7x,sdv-pii-8rfj2,sdv-pii-895qd,sdv-pii-0glnl,1,10/15/2007,,07/11/2005,10/04/2012,0.8901661955627065,11.038381527649166,2.7400611512181863,5.680872283683825,1,2,11000,4,TX,1,1,0,0,1,biotech,0,0,0,0,0,0,0,0,0,0,sdv-pii-zdtby,0,0,1,1,0,0,1.3730528729449858,1,acquired
839,839,CA,38.09211830977136,-64.43118363483346,sdv-pii-qeqzl,sdv-pii-fqv5g,sdv-pii-so4lu,,sdv-pii-xyniu,0,08/24/2011,,01/19/2009,04/02/2011,5.169542282117073,3.140611720857606,1.3420524655710628,4.582255740063566,4,4,11000,3,CA,0,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,0,sdv-pii-ks7aw,1,0,1,1,0,0,10.219739080465649,1,closed
840,840,CA,37.587067429659186,-118.32052036392598,sdv-pii-pc2lb,sdv-pii-wgioz,sdv-pii-p6ibr,,sdv-pii-t9nqi,0,10/26/2006,09/17/2012,01/07/2006,10/27/2012,1.7173516675281566,21.8959,,,33,2,11000,1,CA,0,0,0,0,0,public_relations,1,0,0,0,0,0,0,0,0,0,sdv-pii-pmy25,0,0,1,1,0,0,3.9565815982529497,1,closed
841,841,CA,37.62041907306376,-62.16745240673931,sdv-pii-n8ltj,sdv-pii-u7dwt,sdv-pii-ghpgs,sdv-pii-kia46,sdv-pii-cb7k0,1,01/25/2013,,07/14/2008,11/14/2012,0.6651325207724088,7.40710613228182,3.8401396644487065,9.085904832124,0,1,25453001,2,CA,0,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-ea82l,0,0,0,0,0,0,3.5992661664118155,1,acquired
842,842,MO,42.61513816535514,-76.21688130446408,sdv-pii-ynllw,sdv-pii-ip2z8,sdv-pii-k8ncm,sdv-pii-ma6u7,sdv-pii-ezz3b,1,08/05/2001,,08/26/2007,06/03/2011,4.126782549527666,3.4734954995786875,1.2674984139981051,,10,1,11000,2,CA,0,0,0,0,0,games_video,1,0,0,0,0,0,0,0,0,0,sdv-pii-aoyok,0,0,0,1,1,0,10.603908775129515,0,closed
843,843,CO,34.90132150983163,-69.65544019136223,sdv-pii-cljar,sdv-pii-gbq9u,sdv-pii-m8xrb,sdv-pii-hqfox,sdv-pii-zgpjk,1,11/09/2006,,02/08/2006,03/29/2009,4.141268767060813,13.475981205609552,,8.167518932995783,10,2,11000,0,CA,0,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-pi782,1,0,1,1,0,0,1.0,1,acquired
844,844,CA,37.96731478370253,-79.18824940090465,sdv-pii-i2w8e,sdv-pii-ojtld,sdv-pii-iy731,sdv-pii-z2uwq,sdv-pii-95ai4,1,11/08/2003,,05/28/2007,05/15/2010,14.314678317980714,18.497397211131737,2.288846831610076,11.526514711489014,23,1,11000,0,CA,0,0,0,0,0,web,0,0,0,0,0,1,0,0,0,1,sdv-pii-d22gy,0,0,0,1,0,0,1.2269853112983595,0,acquired
845,845,AZ,42.66387832511051,-66.11611905895911,sdv-pii-e8bl1,sdv-pii-4culo,sdv-pii-nnjps,,sdv-pii-dp29v,1,12/21/2009,11/09/2011,12/18/2006,11/07/2007,14.936681432414005,4.759450364037172,0.5981781964160339,1.192519372397061,1,3,11000,3,CA,1,0,0,1,0,semiconductor,1,0,0,0,0,0,0,0,0,0,sdv-pii-ftl2s,1,0,1,0,0,0,10.341364291285167,1,acquired
846,846,CA,34.04355407931252,-116.39325042325518,sdv-pii-uotzw,sdv-pii-v66ho,sdv-pii-vjwe2,,sdv-pii-fybzn,1,12/08/2006,,01/20/2010,01/22/2011,7.46271836920981,6.587709067078577,1.0302202173308237,4.236408988094201,10,3,11000,1,NY,1,0,0,0,0,ecommerce,1,0,0,0,0,0,0,0,0,0,sdv-pii-crmpx,1,0,1,1,0,0,2.330533284417241,0,acquired
847,847,CA,37.57926497995398,-71.07984075336309,sdv-pii-sut6f,sdv-pii-3y28h,sdv-pii-873q2,sdv-pii-lcet6,sdv-pii-hxiww,1,09/22/2006,,07/18/2006,10/11/2013,2.3825446575391807,4.503506080198159,0.16264216880829918,9.436788113672055,0,7,11000,1,CA,0,0,0,0,1,enterprise,0,0,0,0,0,0,0,0,0,0,sdv-pii-jhcik,1,0,1,1,1,0,7.441775985080726,1,closed
848,848,CA,35.004165595625736,-84.08618758813864,sdv-pii-h1y7f,sdv-pii-1werx,sdv-pii-s2680,,sdv-pii-0qxac,0,08/29/2003,,05/27/2008,08/12/2013,3.8071861934220586,5.350447713540698,0.7892156745750332,5.311139878842647,0,3,11000,3,CA,0,0,1,0,0,biotech,0,0,0,0,0,1,1,0,0,1,sdv-pii-tdyji,0,0,1,0,0,0,1.5195993028194708,1,closed
849,849,GA,41.01219323293949,-79.63170380461574,sdv-pii-os020,sdv-pii-ncsp8,sdv-pii-egu4d,,sdv-pii-ur89c,0,06/02/2009,11/18/2011,06/24/2010,03/17/2005,0.4151246784938393,13.37101288940237,2.440186861787979,,8,5,11000,2,CA,1,1,0,0,1,games_video,0,0,0,1,1,0,0,0,0,0,sdv-pii-pv7nr,1,0,0,1,1,0,3.318422304887149,1,acquired
850,850,CT,38.020725413816244,-103.3729170261359,sdv-pii-6qdo3,sdv-pii-ev6kc,sdv-pii-nsapl,sdv-pii-31yh4,sdv-pii-3i6m5,1,10/18/2013,,10/08/2010,12/24/2010,1.7318981039821588,4.021268324778214,2.693465182277357,5.137453941861074,2,4,11000,1,CA,1,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-x2p8t,0,0,1,1,0,0,1.3831259460689689,1,closed
851,851,CA,37.762241376886585,-114.9503580325358,sdv-pii-42usg,sdv-pii-ekywd,sdv-pii-r24ef,sdv-pii-8et91,sdv-pii-exy11,1,07/24/2010,09/17/2011,12/08/2006,07/21/2011,4.20679270026218,7.223083521588915,-0.5455600878163871,-1.7471386599257754,0,1,4148935,1,CA,1,0,0,0,0,finance,0,0,0,0,0,0,0,0,0,0,sdv-pii-o6stb,0,0,1,1,0,0,1.552131387095406,1,closed
852,852,CO,44.35554705526583,-60.86682057445566,sdv-pii-ndc75,sdv-pii-0wjjt,sdv-pii-vsj2d,,sdv-pii-on294,1,10/10/2001,10/06/2011,08/10/2005,06/01/2011,3.973565705649654,11.38791545756252,,1.5147773889270861,0,3,32981072,1,CA,0,0,0,0,0,enterprise,0,1,0,0,0,0,0,0,0,0,sdv-pii-llrx8,0,0,0,1,1,0,1.0748748434354143,1,closed
853,853,VA,38.256118914995646,-119.9177092952649,sdv-pii-hbgjc,sdv-pii-w4qjm,sdv-pii-w7i0a,,sdv-pii-dlu2d,0,07/01/2008,,05/01/2009,02/04/2014,3.483167845547972,7.1093039629490145,,-1.0424939445871269,6,2,11000,3,CA,0,0,0,0,0,cleantech,0,1,0,0,0,0,0,0,0,1,sdv-pii-kllrm,1,0,0,0,0,0,5.322665150409575,1,closed
854,854,KY,37.48322483321641,-66.64081353282097,sdv-pii-hgg6q,sdv-pii-nlf3a,sdv-pii-wl20p,,sdv-pii-boltk,0,06/01/2004,10/28/2011,01/14/2011,01/12/2009,1.5350615911816048,2.0940292652403434,3.697524773418383,10.429141665440387,0,2,22453610,1,MD,0,0,0,0,0,ecommerce,0,0,0,0,0,0,0,0,0,0,sdv-pii-kjf0w,1,0,1,0,1,0,1.6933883002603727,1,closed
855,855,MA,37.35935372997287,-115.19951298472131,sdv-pii-97n6y,sdv-pii-4ph8f,sdv-pii-4rs24,,sdv-pii-z4rdz,1,01/31/2012,12/27/2013,01/05/2007,03/19/2014,4.4117040852312375,6.515588795867126,8.721414208393236,10.704706556334276,5,2,11000,3,CA,0,0,0,0,0,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-7je5r,0,0,0,1,0,0,1.1485626282610673,1,acquired
856,856,CA,40.39765129143694,-72.24486947813749,sdv-pii-wog6k,sdv-pii-uesjl,sdv-pii-oahhm,,sdv-pii-wqgr9,0,07/16/2012,11/26/2011,10/05/2008,09/03/2009,11.288529915874044,7.3208484275779,,0.41112507020136957,3,3,11000,3,CA,0,0,0,0,0,analytics,0,1,0,0,0,0,0,0,0,0,sdv-pii-nfu6o,1,0,0,0,0,0,5.00552183484962,1,closed
857,857,PA,40.87574809381375,-68.52793388476994,sdv-pii-vvi74,sdv-pii-2wbk7,sdv-pii-zxkyn,sdv-pii-95nvo,sdv-pii-yxgd1,1,07/15/2011,,07/03/2005,04/20/2009,4.216220490601425,8.742698245285345,2.731470405749088,16.526015072803833,4,2,28141605,3,NY,0,0,0,0,0,ecommerce,1,0,0,0,0,1,0,0,0,0,sdv-pii-fj6rd,1,0,1,1,1,0,7.090470019978693,0,acquired
858,858,GA,40.51214705207122,-64.05571303548928,sdv-pii-g9mpm,sdv-pii-onub9,sdv-pii-wdz1z,sdv-pii-yajas,sdv-pii-9a8da,1,08/26/2005,11/07/2011,04/15/2011,11/12/2008,2.9532003310645196,1.6376644526977504,,,0,2,25251791,1,NY,1,1,0,0,0,enterprise,0,0,0,0,0,0,0,0,0,0,sdv-pii-6iwkl,1,0,0,1,0,0,5.976274986379023,0,acquired
859,859,WA,43.900453530715495,-116.10053567799316,sdv-pii-o56sn,sdv-pii-6i752,sdv-pii-umt6l,,sdv-pii-wra2k,0,07/22/2008,,12/05/2009,05/19/2010,3.2913742600398024,10.452900085356134,-8.142635577092243,10.486382564851823,15,2,11000,0,CA,0,0,0,1,0,analytics,0,0,0,0,0,0,0,0,0,1,sdv-pii-88i92,0,0,0,1,0,0,5.9527304215970585,1,acquired
860,860,CA,37.49808798566535,-66.10460017882438,sdv-pii-nwbdp,sdv-pii-7r5tl,sdv-pii-rgbdc,,sdv-pii-1fd3r,1,04/01/2003,,03/13/2006,12/07/2010,9.783811014813192,11.233739331254075,,5.423012784744644,0,1,11000,2,NY,0,0,0,0,0,software,0,0,0,0,1,0,0,0,0,1,sdv-pii-lb75z,1,0,1,1,0,0,4.032104252238199,1,closed
861,861,MA,38.35015684684693,-103.2715773240373,sdv-pii-vybnu,sdv-pii-yuqpy,sdv-pii-o61da,sdv-pii-g447d,sdv-pii-wnysb,1,03/09/2013,09/29/2011,01/12/2008,07/31/2009,2.3709914559932024,7.381250277964921,0.7645361019975316,4.488482632111194,8,3,11000,0,CA,1,0,0,1,1,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-fuif5,0,0,1,1,0,0,6.794513883799535,1,closed
862,862,CA,38.31631107978999,-67.60374620195446,sdv-pii-2aplh,sdv-pii-pacqb,sdv-pii-dz6sq,sdv-pii-gaw8a,sdv-pii-zp5xq,1,06/30/2012,11/10/2011,07/04/2007,09/03/2006,2.3515547825185306,10.6046719588679,-1.0011073757403048,4.832547385512614,11,2,11000,0,CO,1,1,0,0,0,software,0,0,0,0,0,0,1,0,0,0,sdv-pii-ukj3x,1,0,0,1,0,0,2.1693878819101253,1,closed
863,863,CA,35.75223791982789,-121.43617245137682,sdv-pii-r5gwt,sdv-pii-6h0my,sdv-pii-jg1bl,,sdv-pii-xzkuu,1,04/13/2011,11/10/2011,07/31/2006,06/03/2006,2.1477678731512926,6.287508334738144,4.036357008680355,11.642450884833641,3,1,62978674,4,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,1,sdv-pii-66qrt,0,0,1,0,0,0,4.910453891064098,1,closed
864,864,CA,37.61672542045568,-85.13461161516115,sdv-pii-l0awi,sdv-pii-79lqv,sdv-pii-tdrjn,,sdv-pii-5og0q,1,06/01/2007,,09/07/2007,04/16/2008,2.3400431024033863,7.781829088426163,3.1227201492710948,,3,1,11000,2,CA,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,0,sdv-pii-g72ey,0,0,1,1,0,0,13.372007416712968,1,acquired
865,865,CA,45.90681420505102,-72.53019716752434,sdv-pii-ti56u,sdv-pii-6uvnv,sdv-pii-wx65t,,sdv-pii-b9l58,1,09/25/2004,,05/22/2010,07/01/2011,7.972978905568899,10.09945828944533,1.4718520763396699,7.335282866669447,1,1,11000,1,TX,1,0,0,0,0,search,0,0,0,0,0,0,0,1,0,1,sdv-pii-qznp1,0,0,1,1,1,0,1.9079503723315507,0,acquired
866,866,CA,37.43981043404294,-69.84854882863749,sdv-pii-5j42y,sdv-pii-bbykb,sdv-pii-2w46j,sdv-pii-z9gme,sdv-pii-a53i4,1,12/22/2007,,07/26/2008,08/04/2007,3.9168258403204055,2.3329487844766463,6.446295833508851,10.793850995203009,4,2,11000,2,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,0,sdv-pii-x4bw9,0,0,0,1,0,0,1.7612882968776349,1,acquired
867,867,MA,42.73663279358348,-119.09787139540407,sdv-pii-sxqcn,sdv-pii-715zo,sdv-pii-p9ucb,sdv-pii-nvch6,sdv-pii-q4c35,1,07/27/2005,,11/13/2008,08/06/2010,16.26653844018272,4.936624043903932,-0.45063754828955016,5.670997666126681,0,2,11000,1,CA,1,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-l8zft,0,0,1,1,0,0,7.147997778002926,1,acquired
868,868,CA,35.78192951277862,-118.18063329689298,sdv-pii-dqhit,sdv-pii-tp96w,sdv-pii-52ucl,,sdv-pii-u8sks,1,07/30/2003,11/24/2011,10/14/2007,03/20/2013,1.1352594506549734,1.351694451734498,,11.004622342885309,1,1,11000,1,CA,0,0,1,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-6z2dx,1,0,0,1,0,0,1.8979020267012665,1,closed
869,869,CA,38.053390310676974,-66.57306374749128,sdv-pii-rt7em,sdv-pii-kft5k,sdv-pii-l4q3e,,sdv-pii-foht1,1,07/15/2007,10/02/2011,09/04/2005,05/16/2010,1.914414836773326,3.267093513286244,,,12,4,11000,1,CA,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,0,sdv-pii-nuz1r,0,1,1,1,1,0,6.167091402339935,1,closed
870,870,TX,37.614301665779486,-84.17652150943496,sdv-pii-rwwic,sdv-pii-bwzfy,sdv-pii-ha4hi,,sdv-pii-ktoul,1,07/05/2009,10/27/2011,12/18/2008,10/07/2010,0.6229554286433122,10.278547880632136,,10.017117919837595,35,3,11000,0,KY,1,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,0,sdv-pii-hsh4e,1,0,1,0,0,0,7.1436026491309965,1,closed
871,871,CA,40.46714447047879,-65.79426891116867,sdv-pii-di1qy,sdv-pii-mnwsd,sdv-pii-ickrl,,sdv-pii-zh75b,0,01/08/2011,,02/12/2004,03/12/2007,4.8836881815774325,3.130438093987263,1.268595732275404,12.898014887019897,5,5,18300145,0,CA,0,0,0,0,0,advertising,0,0,0,0,0,0,1,0,0,0,sdv-pii-nl5yh,0,0,0,1,1,0,6.397210916385745,1,closed
872,872,MA,38.33250204697849,-61.8748715646702,sdv-pii-n52gy,sdv-pii-2obhg,sdv-pii-013g9,,sdv-pii-ec03o,0,08/13/2008,,08/27/2011,11/28/2008,15.559720461961245,3.3067782642316086,,12.283975634083689,7,3,33981433,3,CA,1,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,1,sdv-pii-jn1t2,0,0,0,1,0,0,7.303958552761154,1,acquired
873,873,CA,37.63251343179733,-79.40663392237457,sdv-pii-bf9x4,sdv-pii-9dfyb,sdv-pii-1nurn,sdv-pii-623f9,sdv-pii-2o1jy,1,03/13/2009,,11/07/2009,02/09/2014,4.620846066958515,6.8439588049408675,2.2152825759549826,5.401818988189729,0,2,11000,2,OR,1,0,0,0,1,mobile,1,0,0,0,1,0,0,0,1,1,sdv-pii-tokzq,1,0,0,1,0,0,1.7041987726955208,1,acquired
